cellID	region	XYcellid	X:X	Y:Y	celltypes	efact	cluster
reg4_812_1496	reg4	812__1496	812	1496	Tumor	1	1
reg4_817_1397	reg4	817__1397	817	1397	Stroma	1	6
reg4_825_834	reg4	825__834	825	834	CD8T	1	2
reg4_830_742	reg4	830__742	830	742	CD4T	1	5
reg4_834_1243	reg4	834__1243	834	1243	CD8T	1	2
reg4_834_1540	reg4	834__1540	834	1540	CD4T	1	8
reg4_836_791	reg4	836__791	836	791	Stroma	1	3
reg4_841_1267	reg4	841__1267	841	1267	Bcell	1	8
reg4_844_1288	reg4	844__1288	844	1288	CD4T	1	8
reg4_847_1355	reg4	847__1355	847	1355	Stroma	1	4
reg4_848_1013	reg4	848__1013	848	1013	Tumor	1	9
reg4_848_1060	reg4	848__1060	848	1060	Macrophage	1	9
reg4_850_762	reg4	850__762	850	762	Stroma	1	6
reg4_859_1090	reg4	859__1090	859	1090	CD8T	1	2
reg4_866_1214	reg4	866__1214	866	1214	Macrophage	1	7
reg4_870_1175	reg4	870__1175	870	1175	Tumor	1	6
reg4_871_1313	reg4	871__1313	871	1313	Bcell	1	6
reg4_876_1000	reg4	876__1000	876	1000	CD8T	1	7
reg4_879_1628	reg4	879__1628	879	1628	Stroma	1	8
reg4_879_1061	reg4	879__1061	879	1061	Tumor	1	7
reg4_881_681	reg4	881__681	881	681	Macrophage	1	9
reg4_881_700	reg4	881__700	881	700	CD8T	1	9
reg4_895_755	reg4	895__755	895	755	CD8T	1	6
reg4_897_1387	reg4	897__1387	897	1387	Stroma	1	6
reg4_898_423	reg4	898__423	898	423	Tumor	1	5
reg4_911_1275	reg4	911__1275	911	1275	CD4T	1	9
reg4_912_747	reg4	912__747	912	747	CD8T	1	6
reg4_915_1027	reg4	915__1027	915	1027	Stroma	1	1
reg4_919_1586	reg4	919__1586	919	1586	Macrophage	1	6
reg4_921_837	reg4	921__837	921	837	CD8T	1	9
reg4_925_1125	reg4	925__1125	925	1125	Stroma	1	3
reg4_929_1292	reg4	929__1292	929	1292	Tumor	1	8
reg4_930_729	reg4	930__729	930	729	Treg	1	9
reg4_943_711	reg4	943__711	943	711	Stroma	1	9
reg4_945_1173	reg4	945__1173	945	1173	Tumor	1	9
reg4_953_1615	reg4	953__1615	953	1615	Tumor	1	7
reg4_956_1155	reg4	956__1155	956	1155	Treg	1	9
reg4_965_761	reg4	965__761	965	761	CD4T	1	4
reg4_969_1291	reg4	969__1291	969	1291	CD8T	1	6
reg4_982_1699	reg4	982__1699	982	1699	CD8T	1	9
reg4_984_1524	reg4	984__1524	984	1524	Treg	1	4
reg4_1001_1611	reg4	1001__1611	1001	1611	Macrophage	1	3
reg4_1002_1177	reg4	1002__1177	1002	1177	CD8T	1	9
reg4_1006_1235	reg4	1006__1235	1006	1235	Tumor	1	8
reg4_1008_1595	reg4	1008__1595	1008	1595	CD8T	1	7
reg4_1014_938	reg4	1014__938	1014	938	Tumor	1	1
reg4_1014_1337	reg4	1014__1337	1014	1337	Macrophage	1	7
reg4_1016_958	reg4	1016__958	1016	958	CD8T	1	4
reg4_1020_1194	reg4	1020__1194	1020	1194	CD4T	1	9
reg4_1021_1102	reg4	1021__1102	1021	1102	Macrophage	1	7
reg4_1024_1142	reg4	1024__1142	1024	1142	Bcell	1	7
reg4_1029_1084	reg4	1029__1084	1029	1084	Treg	1	9
reg4_1030_1413	reg4	1030__1413	1030	1413	Stroma	1	7
reg4_1035_738	reg4	1035__738	1035	738	Stroma	1	6
reg4_1036_672	reg4	1036__672	1036	672	Tumor	1	8
reg4_1036_1027	reg4	1036__1027	1036	1027	Macrophage	1	4
reg4_1056_764	reg4	1056__764	1056	764	Tumor	1	1
reg4_1057_1235	reg4	1057__1235	1057	1235	CD8T	1	4
reg4_1061_1429	reg4	1061__1429	1061	1429	CD4T	1	8
reg4_1064_1322	reg4	1064__1322	1064	1322	Stroma	1	7
reg4_1066_725	reg4	1066__725	1066	725	Tumor	1	7
reg4_1074_1080	reg4	1074__1080	1074	1080	CD8T	1	7
reg4_1076_1364	reg4	1076__1364	1076	1364	Tumor	1	5
reg4_1076_1598	reg4	1076__1598	1076	1598	Macrophage	1	4
reg4_1077_708	reg4	1077__708	1077	708	Treg	1	4
reg4_1078_1483	reg4	1078__1483	1078	1483	Tumor	1	4
reg4_1085_1465	reg4	1085__1465	1085	1465	Stroma	1	10
reg4_1093_1562	reg4	1093__1562	1093	1562	Stroma	1	7
reg4_1107_607	reg4	1107__607	1107	607	CD4T	1	1
reg4_1107_815	reg4	1107__815	1107	815	Stroma	1	6
reg4_1110_1363	reg4	1110__1363	1110	1363	CD8T	1	10
reg4_1121_1044	reg4	1121__1044	1121	1044	Macrophage	1	4
reg4_1122_895	reg4	1122__895	1122	895	Tumor	1	1
reg4_1123_637	reg4	1123__637	1123	637	Macrophage	1	7
reg4_1127_1271	reg4	1127__1271	1127	1271	Tumor	1	4
reg4_1135_932	reg4	1135__932	1135	932	Macrophage	1	7
reg4_1138_1441	reg4	1138__1441	1138	1441	CD8T	1	7
reg4_1143_1379	reg4	1143__1379	1143	1379	Tumor	1	4
reg4_1144_1063	reg4	1144__1063	1144	1063	Macrophage	1	7
reg4_1145_631	reg4	1145__631	1145	631	CD8T	1	4
reg4_1151_1435	reg4	1151__1435	1151	1435	CD4T	1	2
reg4_1156_1521	reg4	1156__1521	1156	1521	Tumor	1	7
reg4_1157_1191	reg4	1157__1191	1157	1191	CD8T	1	4
reg4_1160_1729	reg4	1160__1729	1160	1729	Stroma	1	9
reg4_1160_990	reg4	1160__990	1160	990	Macrophage	1	6
reg4_1165_955	reg4	1165__955	1165	955	Treg	1	2
reg4_1165_1485	reg4	1165__1485	1165	1485	Tumor	1	7
reg4_1173_1587	reg4	1173__1587	1173	1587	Tumor	1	6
reg4_1179_1390	reg4	1179__1390	1179	1390	Stroma	1	6
reg4_1184_948	reg4	1184__948	1184	948	CD8T	1	7
reg4_1185_1507	reg4	1185__1507	1185	1507	Macrophage	1	4
reg4_1196_1267	reg4	1196__1267	1196	1267	Tumor	1	6
reg4_1197_1321	reg4	1197__1321	1197	1321	Macrophage	1	7
reg4_1202_1192	reg4	1202__1192	1202	1192	CD8T	1	4
reg4_1203_1378	reg4	1203__1378	1203	1378	CD4T	1	1
reg4_1209_807	reg4	1209__807	1209	807	Treg	1	7
reg4_1210_1002	reg4	1210__1002	1210	1002	Tumor	1	7
reg4_1211_1146	reg4	1211__1146	1211	1146	CD4T	1	7
reg4_1213_1622	reg4	1213__1622	1213	1622	CD8T	1	4
reg4_1221_1300	reg4	1221__1300	1221	1300	CD4T	1	3
reg4_1226_1112	reg4	1226__1112	1226	1112	Bcell	1	7
reg4_1227_1599	reg4	1227__1599	1227	1599	Treg	1	1
reg4_1230_1500	reg4	1230__1500	1230	1500	Macrophage	1	6
reg4_1234_1514	reg4	1234__1514	1234	1514	Tumor	1	1
reg4_1236_1368	reg4	1236__1368	1236	1368	CD8T	1	1
reg4_1237_970	reg4	1237__970	1237	970	Tumor	1	7
reg4_1238_727	reg4	1238__727	1238	727	CD4T	1	9
reg4_1239_1139	reg4	1239__1139	1239	1139	CD8T	1	7
reg4_1239_1350	reg4	1239__1350	1239	1350	CD4T	1	1
reg4_1240_1556	reg4	1240__1556	1240	1556	Treg	1	2
reg4_1249_593	reg4	1249__593	1249	593	Treg	1	6
reg4_1250_1081	reg4	1250__1081	1250	1081	Tumor	1	3
reg4_1257_1330	reg4	1257__1330	1257	1330	CD8T	1	6
reg4_1258_732	reg4	1258__732	1258	732	CD8T	1	7
reg4_1261_1459	reg4	1261__1459	1261	1459	Bcell	1	3
reg4_1264_1738	reg4	1264__1738	1264	1738	CD8T	1	9
reg4_1279_953	reg4	1279__953	1279	953	Stroma	1	3
reg4_1285_612	reg4	1285__612	1285	612	Stroma	1	4
reg4_1285_1369	reg4	1285__1369	1285	1369	Tumor	1	3
reg4_1290_1455	reg4	1290__1455	1290	1455	Bcell	1	1
reg4_1299_1148	reg4	1299__1148	1299	1148	CD8T	1	9
reg4_1304_1306	reg4	1304__1306	1304	1306	CD8T	1	9
reg4_1307_613	reg4	1307__613	1307	613	Stroma	1	6
reg4_1308_736	reg4	1308__736	1308	736	Tumor	1	4
reg4_1313_1142	reg4	1313__1142	1313	1142	CD8T	1	9
reg4_1323_663	reg4	1323__663	1323	663	Stroma	1	8
reg4_1326_755	reg4	1326__755	1326	755	Macrophage	1	1
reg4_1327_567	reg4	1327__567	1327	567	Tumor	1	6
reg4_1328_704	reg4	1328__704	1328	704	CD8T	1	6
reg4_1328_1484	reg4	1328__1484	1328	1484	CD4T	1	3
reg4_1334_837	reg4	1334__837	1334	837	CD4T	1	8
reg4_1334_1508	reg4	1334__1508	1334	1508	Stroma	1	5
reg4_1337_1341	reg4	1337__1341	1337	1341	CD8T	1	4
reg4_1346_1176	reg4	1346__1176	1346	1176	Tumor	1	6
reg4_1348_635	reg4	1348__635	1348	635	Macrophage	1	1
reg4_1350_752	reg4	1350__752	1350	752	Macrophage	1	1
reg4_1352_1122	reg4	1352__1122	1352	1122	Bcell	1	8
reg4_1353_1153	reg4	1353__1153	1353	1153	CD4T	1	6
reg4_1355_1312	reg4	1355__1312	1355	1312	Tumor	1	9
reg4_1358_808	reg4	1358__808	1358	808	Tumor	1	6
reg4_1377_762	reg4	1377__762	1377	762	Stroma	1	5
reg4_1383_1221	reg4	1383__1221	1383	1221	CD8T	1	3
reg4_1385_826	reg4	1385__826	1385	826	CD4T	1	1
reg4_1390_788	reg4	1390__788	1390	788	Tumor	1	5
reg4_1390_979	reg4	1390__979	1390	979	Macrophage	1	3
reg4_1398_1267	reg4	1398__1267	1398	1267	Stroma	1	9
reg4_1402_1440	reg4	1402__1440	1402	1440	Treg	1	1
reg4_1406_1009	reg4	1406__1009	1406	1009	Bcell	1	1
reg4_1406_1196	reg4	1406__1196	1406	1196	Tumor	1	9
reg4_1410_1170	reg4	1410__1170	1410	1170	CD4T	1	10
reg4_1434_1331	reg4	1434__1331	1434	1331	Treg	1	6
reg4_1438_1255	reg4	1438__1255	1438	1255	Bcell	1	9
reg4_1469_1396	reg4	1469__1396	1469	1396	CD8T	1	6
reg4_1677_643	reg4	1677__643	1677	643	Tumor	1	1
reg5_1103_653	reg5	1103__653	1103	653	CD4T	1	9
reg5_1548_846	reg5	1548__846	1548	846	Treg	1	9
reg5_1626_814	reg5	1626__814	1626	814	Treg	1	3
reg5_440_1084	reg5	440__1084	440	1084	Tumor	1	8
reg5_584_1136	reg5	584__1136	584	1136	Tumor	1	4
reg5_584_1207	reg5	584__1207	584	1207	Tumor	1	9
reg5_586_1189	reg5	586__1189	586	1189	Tumor	1	6
reg5_589_1152	reg5	589__1152	589	1152	Tumor	1	6
reg5_633_1150	reg5	633__1150	633	1150	Tumor	1	10
reg5_650_1155	reg5	650__1155	650	1155	Tumor	1	10
reg5_681_1172	reg5	681__1172	681	1172	Tumor	1	10
reg5_700_1127	reg5	700__1127	700	1127	Tumor	1	4
reg5_714_840	reg5	714__840	714	840	Tumor	1	4
reg5_720_999	reg5	720__999	720	999	Tumor	1	4
reg5_730_1052	reg5	730__1052	730	1052	Tumor	1	10
reg5_731_1220	reg5	731__1220	731	1220	Tumor	1	4
reg5_733_1090	reg5	733__1090	733	1090	Tumor	1	4
reg5_756_1083	reg5	756__1083	756	1083	Tumor	1	6
reg5_760_1052	reg5	760__1052	760	1052	Tumor	1	10
reg5_783_930	reg5	783__930	783	930	Tumor	1	10
reg5_795_994	reg5	795__994	795	994	Tumor	1	10
reg5_796_934	reg5	796__934	796	934	Tumor	1	10
reg5_798_1108	reg5	798__1108	798	1108	Tumor	1	6
reg5_800_1018	reg5	800__1018	800	1018	Tumor	1	10
reg5_801_913	reg5	801__913	801	913	Tumor	1	10
reg5_809_958	reg5	809__958	809	958	Tumor	1	10
reg5_818_1027	reg5	818__1027	818	1027	Tumor	1	10
reg5_820_1309	reg5	820__1309	820	1309	Tumor	1	4
reg5_822_910	reg5	822__910	822	910	Tumor	1	4
reg5_834_959	reg5	834__959	834	959	Tumor	1	4
reg5_840_1008	reg5	840__1008	840	1008	Tumor	1	10
reg5_841_983	reg5	841__983	841	983	Tumor	1	10
reg5_844_1223	reg5	844__1223	844	1223	Tumor	1	9
reg5_846_766	reg5	846__766	846	766	Tumor	1	4
reg5_851_1116	reg5	851__1116	851	1116	Tumor	1	1
reg5_862_1147	reg5	862__1147	862	1147	Tumor	1	6
reg5_863_922	reg5	863__922	863	922	Tumor	1	1
reg5_865_1004	reg5	865__1004	865	1004	Tumor	1	10
reg5_867_870	reg5	867__870	867	870	Tumor	1	6
reg5_879_959	reg5	879__959	879	959	Tumor	1	10
reg5_889_1017	reg5	889__1017	889	1017	Tumor	1	4
reg5_1367_990	reg5	1367__990	1367	990	Tumor	1	5
reg5_1480_766	reg5	1480__766	1480	766	Tumor	1	8
reg5_467_1029	reg5	467__1029	467	1029	Macrophage	1	6
reg5_480_1188	reg5	480__1188	480	1188	CD4T	1	8
reg5_492_1355	reg5	492__1355	492	1355	CD4T	1	8
reg5_498_1101	reg5	498__1101	498	1101	Stroma	1	1
reg5_502_1075	reg5	502__1075	502	1075	Macrophage	1	1
reg5_513_1202	reg5	513__1202	513	1202	CD4T	1	8
reg5_526_1074	reg5	526__1074	526	1074	Macrophage	1	1
reg5_537_1125	reg5	537__1125	537	1125	Tumor	1	4
reg5_540_1108	reg5	540__1108	540	1108	CD8T	1	4
reg5_569_1188	reg5	569__1188	569	1188	CD8T	1	6
reg5_574_775	reg5	574__775	574	775	Macrophage	1	1
reg5_576_809	reg5	576__809	576	809	Treg	1	1
reg5_578_991	reg5	578__991	578	991	Tumor	1	6
reg5_583_1170	reg5	583__1170	583	1170	CD4T	1	4
reg5_586_1096	reg5	586__1096	586	1096	Tumor	1	1
reg5_589_1465	reg5	589__1465	589	1465	Stroma	1	8
reg5_601_821	reg5	601__821	601	821	Treg	1	1
reg5_616_1329	reg5	616__1329	616	1329	CD4T	1	5
reg5_623_953	reg5	623__953	623	953	CD8T	1	6
reg5_624_889	reg5	624__889	624	889	CD4T	1	6
reg5_631_714	reg5	631__714	631	714	Stroma	1	7
reg5_650_1042	reg5	650__1042	650	1042	Treg	1	4
reg5_654_700	reg5	654__700	654	700	CD4T	1	5
reg5_655_1082	reg5	655__1082	655	1082	Stroma	1	6
reg5_655_1387	reg5	655__1387	655	1387	CD8T	1	1
reg5_659_759	reg5	659__759	659	759	Tumor	1	3
reg5_660_473	reg5	660__473	660	473	Tumor	1	6
reg5_665_672	reg5	665__672	665	672	Bcell	1	8
reg5_679_1564	reg5	679__1564	679	1564	Bcell	1	6
reg5_680_725	reg5	680__725	680	725	Tumor	1	8
reg5_680_793	reg5	680__793	680	793	CD4T	1	4
reg5_682_1265	reg5	682__1265	682	1265	Stroma	1	4
reg5_688_1374	reg5	688__1374	688	1374	Tumor	1	9
reg5_691_681	reg5	691__681	691	681	Stroma	1	5
reg5_710_977	reg5	710__977	710	977	Treg	1	10
reg5_715_1497	reg5	715__1497	715	1497	CD4T	1	6
reg5_734_761	reg5	734__761	734	761	Tumor	1	7
reg5_738_1333	reg5	738__1333	738	1333	Treg	1	1
reg5_740_1568	reg5	740__1568	740	1568	Tumor	1	9
reg5_742_1479	reg5	742__1479	742	1479	CD4T	1	8
reg5_743_1375	reg5	743__1375	743	1375	Tumor	1	1
reg5_746_793	reg5	746__793	746	793	Stroma	1	4
reg5_748_1317	reg5	748__1317	748	1317	Bcell	1	3
reg5_753_919	reg5	753__919	753	919	CD4T	1	6
reg5_758_617	reg5	758__617	758	617	Macrophage	1	1
reg5_759_1180	reg5	759__1180	759	1180	Bcell	1	9
reg5_762_1213	reg5	762__1213	762	1213	CD4T	1	6
reg5_769_1276	reg5	769__1276	769	1276	Macrophage	1	10
reg5_771_1632	reg5	771__1632	771	1632	CD8T	1	8
reg5_776_580	reg5	776__580	776	580	CD4T	1	1
reg5_788_740	reg5	788__740	788	740	CD8T	1	7
reg5_790_769	reg5	790__769	790	769	Tumor	1	3
reg5_793_591	reg5	793__591	793	591	Macrophage	1	8
reg5_795_1485	reg5	795__1485	795	1485	Treg	1	8
reg5_808_730	reg5	808__730	808	730	Bcell	1	9
reg5_816_756	reg5	816__756	816	756	Tumor	1	4
reg5_818_810	reg5	818__810	818	810	Stroma	1	1
reg5_821_943	reg5	821__943	821	943	Bcell	1	10
reg5_823_475	reg5	823__475	823	475	Tumor	1	6
reg5_825_456	reg5	825__456	825	456	CD4T	1	6
reg5_837_1047	reg5	837__1047	837	1047	Tumor	1	4
reg5_842_1143	reg5	842__1143	842	1143	Treg	1	9
reg5_843_436	reg5	843__436	843	436	Bcell	1	8
reg5_847_476	reg5	847__476	847	476	Tumor	1	8
reg5_856_588	reg5	856__588	856	588	CD4T	1	1
reg5_857_1375	reg5	857__1375	857	1375	Tumor	1	6
reg5_863_1254	reg5	863__1254	863	1254	Tumor	1	9
reg5_875_1632	reg5	875__1632	875	1632	CD4T	1	3
reg5_880_639	reg5	880__639	880	639	Tumor	1	2
reg5_881_420	reg5	881__420	881	420	Macrophage	1	5
reg5_892_1182	reg5	892__1182	892	1182	CD4T	1	4
reg5_894_898	reg5	894__898	894	898	CD4T	1	5
reg5_899_770	reg5	899__770	899	770	CD8T	1	5
reg5_912_1013	reg5	912__1013	912	1013	CD8T	1	10
reg5_917_541	reg5	917__541	917	541	Stroma	1	7
reg5_918_1658	reg5	918__1658	918	1658	Macrophage	1	3
reg5_919_1339	reg5	919__1339	919	1339	CD8T	1	6
reg5_922_1079	reg5	922__1079	922	1079	Macrophage	1	4
reg5_924_1610	reg5	924__1610	924	1610	Treg	1	3
reg5_928_1636	reg5	928__1636	928	1636	Stroma	1	7
reg5_931_1561	reg5	931__1561	931	1561	CD8T	1	3
reg5_935_460	reg5	935__460	935	460	CD4T	1	3
reg5_935_1111	reg5	935__1111	935	1111	Macrophage	1	8
reg5_937_1248	reg5	937__1248	937	1248	Stroma	1	6
reg5_942_1069	reg5	942__1069	942	1069	Tumor	1	9
reg5_949_1092	reg5	949__1092	949	1092	CD4T	1	9
reg5_949_1528	reg5	949__1528	949	1528	Macrophage	1	5
reg5_957_500	reg5	957__500	957	500	Macrophage	1	9
reg5_957_1394	reg5	957__1394	957	1394	Treg	1	9
reg5_958_1248	reg5	958__1248	958	1248	Tumor	1	6
reg5_959_1003	reg5	959__1003	959	1003	Macrophage	1	9
reg5_959_1561	reg5	959__1561	959	1561	Bcell	1	5
reg5_962_451	reg5	962__451	962	451	CD4T	1	3
reg5_962_1582	reg5	962__1582	962	1582	Stroma	1	6
reg5_968_1162	reg5	968__1162	968	1162	Tumor	1	1
reg5_968_1192	reg5	968__1192	968	1192	Tumor	1	8
reg5_973_398	reg5	973__398	973	398	CD8T	1	7
reg5_975_834	reg5	975__834	975	834	CD8T	1	5
reg5_976_1058	reg5	976__1058	976	1058	Treg	1	3
reg5_977_1627	reg5	977__1627	977	1627	Tumor	1	3
reg5_979_429	reg5	979__429	979	429	CD8T	1	7
reg5_980_1356	reg5	980__1356	980	1356	Tumor	1	1
reg5_987_1576	reg5	987__1576	987	1576	CD4T	1	5
reg5_988_368	reg5	988__368	988	368	Macrophage	1	4
reg5_991_1668	reg5	991__1668	991	1668	Bcell	1	1
reg5_997_523	reg5	997__523	997	523	Tumor	1	1
reg5_1003_562	reg5	1003__562	1003	562	Macrophage	1	1
reg5_1003_843	reg5	1003__843	1003	843	Treg	1	4
reg5_1006_764	reg5	1006__764	1006	764	CD4T	1	8
reg5_1009_1687	reg5	1009__1687	1009	1687	CD8T	1	5
reg5_1009_662	reg5	1009__662	1009	662	Macrophage	1	9
reg5_1011_381	reg5	1011__381	1011	381	Treg	1	1
reg5_1013_861	reg5	1013__861	1013	861	Tumor	1	4
reg5_1014_1060	reg5	1014__1060	1014	1060	Stroma	1	8
reg5_1022_1289	reg5	1022__1289	1022	1289	Tumor	1	7
reg5_1023_438	reg5	1023__438	1023	438	CD8T	1	8
reg5_1023_1321	reg5	1023__1321	1023	1321	Macrophage	1	3
reg5_1024_677	reg5	1024__677	1024	677	Treg	1	5
reg5_1025_1377	reg5	1025__1377	1025	1377	CD4T	1	9
reg5_1036_412	reg5	1036__412	1036	412	Bcell	1	7
reg5_1036_1421	reg5	1036__1421	1036	1421	CD8T	1	3
reg5_1039_554	reg5	1039__554	1039	554	Macrophage	1	1
reg5_1041_989	reg5	1041__989	1041	989	CD4T	1	8
reg5_1042_622	reg5	1042__622	1042	622	CD8T	1	4
reg5_1046_1135	reg5	1046__1135	1046	1135	Bcell	1	1
reg5_1047_380	reg5	1047__380	1047	380	CD4T	1	7
reg5_1052_754	reg5	1052__754	1052	754	Tumor	1	8
reg5_1054_540	reg5	1054__540	1054	540	Stroma	1	1
reg5_1059_803	reg5	1059__803	1059	803	Macrophage	1	6
reg5_1059_1223	reg5	1059__1223	1059	1223	Bcell	1	7
reg5_1059_1506	reg5	1059__1506	1059	1506	CD8T	1	3
reg5_1063_1473	reg5	1063__1473	1063	1473	Treg	1	3
reg5_1070_1190	reg5	1070__1190	1070	1190	Macrophage	1	6
reg5_1071_1609	reg5	1071__1609	1071	1609	Treg	1	9
reg5_1072_1010	reg5	1072__1010	1072	1010	CD4T	1	8
reg5_1072_1335	reg5	1072__1335	1072	1335	CD4T	1	8
reg5_1073_460	reg5	1073__460	1073	460	Macrophage	1	9
reg5_1073_547	reg5	1073__547	1073	547	Bcell	1	4
reg5_1073_773	reg5	1073__773	1073	773	Treg	1	7
reg5_1078_414	reg5	1078__414	1078	414	Treg	1	9
reg5_1081_1595	reg5	1081__1595	1081	1595	Bcell	1	9
reg5_1083_1281	reg5	1083__1281	1083	1281	Treg	1	7
reg5_1091_518	reg5	1091__518	1091	518	Macrophage	1	4
reg5_1092_1077	reg5	1092__1077	1092	1077	Bcell	1	1
reg5_1093_618	reg5	1093__618	1093	618	Tumor	1	9
reg5_1097_542	reg5	1097__542	1097	542	Tumor	1	4
reg5_1098_586	reg5	1098__586	1098	586	Stroma	1	6
reg5_1098_934	reg5	1098__934	1098	934	Macrophage	1	8
reg5_1098_1062	reg5	1098__1062	1098	1062	Treg	1	5
reg5_1110_378	reg5	1110__378	1110	378	Macrophage	1	9
reg5_1111_1133	reg5	1111__1133	1111	1133	CD8T	1	1
reg5_1119_523	reg5	1119__523	1119	523	Tumor	1	1
reg5_1122_935	reg5	1122__935	1122	935	CD4T	1	9
reg5_1123_441	reg5	1123__441	1123	441	CD4T	1	6
reg5_1124_1659	reg5	1124__1659	1124	1659	Macrophage	1	5
reg5_1124_1681	reg5	1124__1681	1124	1681	Bcell	1	9
reg5_1124_1327	reg5	1124__1327	1124	1327	Treg	1	1
reg5_1127_608	reg5	1127__608	1127	608	CD4T	1	3
reg5_1127_1366	reg5	1127__1366	1127	1366	Tumor	1	8
reg5_1128_1344	reg5	1128__1344	1128	1344	Macrophage	1	7
reg5_1128_1391	reg5	1128__1391	1128	1391	Treg	1	8
reg5_1129_644	reg5	1129__644	1129	644	Bcell	1	5
reg5_1130_569	reg5	1130__569	1130	569	CD4T	1	3
reg5_1133_1120	reg5	1133__1120	1133	1120	Tumor	1	9
reg5_1136_532	reg5	1136__532	1136	532	Tumor	1	9
reg5_1137_1622	reg5	1137__1622	1137	1622	Macrophage	1	5
reg5_1138_1186	reg5	1138__1186	1138	1186	Treg	1	2
reg5_1141_550	reg5	1141__550	1141	550	Tumor	1	8
reg5_1141_740	reg5	1141__740	1141	740	CD4T	1	3
reg5_1142_1328	reg5	1142__1328	1142	1328	Macrophage	1	7
reg5_1143_702	reg5	1143__702	1143	702	Treg	1	8
reg5_1144_489	reg5	1144__489	1144	489	CD8T	1	6
reg5_1145_981	reg5	1145__981	1145	981	CD4T	1	9
reg5_1149_418	reg5	1149__418	1149	418	Macrophage	1	3
reg5_1153_351	reg5	1153__351	1153	351	Tumor	1	9
reg5_1159_709	reg5	1159__709	1159	709	CD4T	1	8
reg5_1160_594	reg5	1160__594	1160	594	Treg	1	6
reg5_1160_1509	reg5	1160__1509	1160	1509	Tumor	1	5
reg5_1162_897	reg5	1162__897	1162	897	CD8T	1	1
reg5_1168_1531	reg5	1168__1531	1168	1531	Bcell	1	4
reg5_1171_834	reg5	1171__834	1171	834	CD8T	1	6
reg5_1172_621	reg5	1172__621	1172	621	Bcell	1	7
reg5_1174_1357	reg5	1174__1357	1174	1357	CD8T	1	1
reg5_1176_1555	reg5	1176__1555	1176	1555	Tumor	1	1
reg5_1180_892	reg5	1180__892	1180	892	CD8T	1	1
reg5_1181_1397	reg5	1181__1397	1181	1397	Bcell	1	4
reg5_1186_1412	reg5	1186__1412	1186	1412	Tumor	1	8
reg5_1188_1298	reg5	1188__1298	1188	1298	Bcell	1	9
reg5_1188_1524	reg5	1188__1524	1188	1524	CD8T	1	2
reg5_1190_707	reg5	1190__707	1190	707	CD4T	1	8
reg5_1192_1328	reg5	1192__1328	1192	1328	Tumor	1	1
reg5_1197_1219	reg5	1197__1219	1197	1219	Bcell	1	1
reg5_1202_674	reg5	1202__674	1202	674	CD8T	1	8
reg5_1210_1625	reg5	1210__1625	1210	1625	CD4T	1	1
reg5_1211_637	reg5	1211__637	1211	637	Tumor	1	8
reg5_1213_1566	reg5	1213__1566	1213	1566	Stroma	1	9
reg5_1214_1517	reg5	1214__1517	1214	1517	Macrophage	1	9
reg5_1215_923	reg5	1215__923	1215	923	Bcell	1	7
reg5_1216_846	reg5	1216__846	1216	846	Tumor	1	8
reg5_1217_1058	reg5	1217__1058	1217	1058	CD8T	1	4
reg5_1219_1379	reg5	1219__1379	1219	1379	Tumor	1	7
reg5_1220_873	reg5	1220__873	1220	873	CD4T	1	4
reg5_1222_1114	reg5	1222__1114	1222	1114	Tumor	1	3
reg5_1223_998	reg5	1223__998	1223	998	Tumor	1	9
reg5_1225_1647	reg5	1225__1647	1225	1647	Bcell	1	8
reg5_1228_591	reg5	1228__591	1228	591	CD4T	1	7
reg5_1228_759	reg5	1228__759	1228	759	Tumor	1	7
reg5_1230_820	reg5	1230__820	1230	820	CD4T	1	6
reg5_1232_1566	reg5	1232__1566	1232	1566	CD8T	1	3
reg5_1236_1022	reg5	1236__1022	1236	1022	CD8T	1	4
reg5_1241_1370	reg5	1241__1370	1241	1370	CD4T	1	1
reg5_1244_1488	reg5	1244__1488	1244	1488	Stroma	1	9
reg5_1246_1631	reg5	1246__1631	1246	1631	Tumor	1	5
reg5_1249_1118	reg5	1249__1118	1249	1118	CD8T	1	1
reg5_1250_1158	reg5	1250__1158	1250	1158	Tumor	1	1
reg5_1252_735	reg5	1252__735	1252	735	Bcell	1	1
reg5_1256_1229	reg5	1256__1229	1256	1229	CD4T	1	5
reg5_1260_1443	reg5	1260__1443	1260	1443	Tumor	1	8
reg5_1262_504	reg5	1262__504	1262	504	Treg	1	3
reg5_1265_1254	reg5	1265__1254	1265	1254	CD8T	1	8
reg5_1268_1298	reg5	1268__1298	1268	1298	CD4T	1	8
reg5_1272_1671	reg5	1272__1671	1272	1671	CD4T	1	3
reg5_1273_1485	reg5	1273__1485	1273	1485	CD8T	1	3
reg5_1276_1625	reg5	1276__1625	1276	1625	CD4T	1	5
reg5_1276_1507	reg5	1276__1507	1276	1507	CD8T	1	9
reg5_1277_581	reg5	1277__581	1277	581	Tumor	1	2
reg5_1278_1435	reg5	1278__1435	1278	1435	CD4T	1	1
reg5_1280_1391	reg5	1280__1391	1280	1391	Tumor	1	1
reg5_1284_1314	reg5	1284__1314	1284	1314	Macrophage	1	8
reg5_1286_1636	reg5	1286__1636	1286	1636	Bcell	1	8
reg5_1286_1023	reg5	1286__1023	1286	1023	CD8T	1	3
reg5_1287_1286	reg5	1287__1286	1287	1286	CD4T	1	3
